,div,div_link,cate,sub_cate,sub_cate_link,pdName_ko,pdName_en,pdImg,pdLink
144,MAKE-UP,/kr/ko/product/make-up.all.all.html,LIP,립스틱,/kr/ko/product/make-up.product_type.lipstick.html,센슈얼 루즈 - 204호 지니 인 더 헤븐,Genie in the Heaven,/kr/ko/product/make-up/sensual-rouge-204/_jcr_content/meta/image.resized_img.original.jpg/1474282987226.jpg,/kr/ko/product/make-up/sensual-rouge-204.html
145,MAKE-UP,/kr/ko/product/make-up.all.all.html,LIP,립스틱,/kr/ko/product/make-up.product_type.lipstick.html,센슈얼 루즈 - 303호 컴 오버 포 커피,Come over for Coffee,/kr/ko/product/make-up/sensual-rouge-303/_jcr_content/meta/image.resized_img.original.jpg/1474283007875.jpg,/kr/ko/product/make-up/sensual-rouge-303.html
146,MAKE-UP,/kr/ko/product/make-up.all.all.html,LIP,립스틱,/kr/ko/product/make-up.product_type.lipstick.html,센슈얼 루즈 - 402호 줄리엣 로즈,Juliet Rose,/kr/ko/product/make-up/sensual-rouge-402/_jcr_content/meta/image.resized_img.original.jpg/1474282989013.jpg,/kr/ko/product/make-up/sensual-rouge-402.html
147,MAKE-UP,/kr/ko/product/make-up.all.all.html,LIP,립스틱,/kr/ko/product/make-up.product_type.lipstick.html,센슈얼 루즈 - 451호 아임 낫 어 마마,I'm not a Mama,/kr/ko/product/make-up/sensual-rouge-451/_jcr_content/meta/image.resized_img.original.jpg/1474283009156.jpg,/kr/ko/product/make-up/sensual-rouge-451.html
148,MAKE-UP,/kr/ko/product/make-up.all.all.html,LIP,립스틱,/kr/ko/product/make-up.product_type.lipstick.html,루즈 홀릭 리퀴드 - 105호 허니 러브,ROUGE HOLIC LIQUID,/kr/ko/product/make-up/rouge_holic_liquid_105/_jcr_content/meta/image.resized_img.original.jpg/1474282980966.jpg,/kr/ko/product/make-up/rouge_holic_liquid_105.html
149,MAKE-UP,/kr/ko/product/make-up.all.all.html,LIP,립스틱,/kr/ko/product/make-up.product_type.lipstick.html,루즈 홀릭 리퀴드 - 122호 패션 핑크,ROUGE HOLIC LIQUID,/kr/ko/product/make-up/rouge_holic_liquid_122/_jcr_content/meta/image.resized_img.original.jpg/1474282985653.jpg,/kr/ko/product/make-up/rouge_holic_liquid_122.html
150,MAKE-UP,/kr/ko/product/make-up.all.all.html,LIP,립스틱,/kr/ko/product/make-up.product_type.lipstick.html,루즈 홀릭 리퀴드 - 135호 어반 로즈,ROUGE HOLIC LIQUID,/kr/ko/product/make-up/rouge_holic_liquid_135/_jcr_content/meta/image.resized_img.original.jpg/1474283010843.jpg,/kr/ko/product/make-up/rouge_holic_liquid_135.html
151,MAKE-UP,/kr/ko/product/make-up.all.all.html,LIP,립스틱,/kr/ko/product/make-up.product_type.lipstick.html,루즈 홀릭 리퀴드 - 141호 모던 핑크,ROUGE HOLIC LIQUID,/kr/ko/product/make-up/rouge_holic_liquid_141/_jcr_content/meta/image.resized_img.original.jpg/1474283004880.jpg,/kr/ko/product/make-up/rouge_holic_liquid_141.html
152,MAKE-UP,/kr/ko/product/make-up.all.all.html,LIP,립스틱,/kr/ko/product/make-up.product_type.lipstick.html,루즈 홀릭 리퀴드 - 144호 캔디플럼,ROUGE HOLIC LIQUID,/kr/ko/product/make-up/rouge_holic_liquid_144/_jcr_content/meta/image.resized_img.original.jpg/1474283009553.jpg,/kr/ko/product/make-up/rouge_holic_liquid_144.html
153,MAKE-UP,/kr/ko/product/make-up.all.all.html,LIP,립스틱,/kr/ko/product/make-up.product_type.lipstick.html,루즈 홀릭 리퀴드 - 160호 스테리 퍼플,ROUGE HOLIC LIQUID,/kr/ko/product/make-up/rouge_holic_liquid_160/_jcr_content/meta/image.resized_img.original.jpg/1474283010665.jpg,/kr/ko/product/make-up/rouge_holic_liquid_160.html
154,MAKE-UP,/kr/ko/product/make-up.all.all.html,LIP,립스틱,/kr/ko/product/make-up.product_type.lipstick.html,루즈 홀릭 리퀴드 - 207호 스윗 코랄,ROUGE HOLIC LIQUID,/kr/ko/product/make-up/rouge_holic_liquid_207/_jcr_content/meta/image.resized_img.original.jpg/1474283008482.jpg,/kr/ko/product/make-up/rouge_holic_liquid_207.html
155,MAKE-UP,/kr/ko/product/make-up.all.all.html,LIP,립스틱,/kr/ko/product/make-up.product_type.lipstick.html,루즈 홀릭 리퀴드 - 316호 맥시멈 레드,ROUGE HOLIC LIQUID,/kr/ko/product/make-up/rouge_holic_liquid_316/_jcr_content/meta/image.resized_img.original.jpg/1474283005318.jpg,/kr/ko/product/make-up/rouge_holic_liquid_316.html
156,MAKE-UP,/kr/ko/product/make-up.all.all.html,LIP,립스틱,/kr/ko/product/make-up.product_type.lipstick.html,루즈 홀릭 리퀴드 - 335호 벨벳 레드,ROUGE HOLIC LIQUID,/kr/ko/product/make-up/rouge_holic_liquid_335/_jcr_content/meta/image.resized_img.original.jpg/1474283010132.jpg,/kr/ko/product/make-up/rouge_holic_liquid_335.html
157,MAKE-UP,/kr/ko/product/make-up.all.all.html,LIP,립스틱,/kr/ko/product/make-up.product_type.lipstick.html,루즈 홀릭 리퀴드 - 410호 메이플 베이지,ROUGE HOLIC LIQUID,/kr/ko/product/make-up/rouge_holic_liquid_410/_jcr_content/meta/image.resized_img.original.jpg/1474282981571.jpg,/kr/ko/product/make-up/rouge_holic_liquid_410.html
158,MAKE-UP,/kr/ko/product/make-up.all.all.html,LIP,립스틱,/kr/ko/product/make-up.product_type.lipstick.html,루즈 홀릭 - 124호 플레어 핑크,ROUGE HOLIC,/kr/ko/product/make-up/rouge_holic_124/_jcr_content/meta/image.resized_img.original.jpg/1474282954186.jpg,/kr/ko/product/make-up/rouge_holic_124.html
159,MAKE-UP,/kr/ko/product/make-up.all.all.html,LIP,립스틱,/kr/ko/product/make-up.product_type.lipstick.html,루즈 홀릭 - 136호 리얼 로즈,ROUGE HOLIC,/kr/ko/product/make-up/rouge_holic_136/_jcr_content/meta/image.resized_img.original.jpg/1474282956278.jpg,/kr/ko/product/make-up/rouge_holic_136.html
160,MAKE-UP,/kr/ko/product/make-up.all.all.html,LIP,립스틱,/kr/ko/product/make-up.product_type.lipstick.html,루즈 홀릭 - 191호 앤틱 퍼플,ROUGE HOLIC,/kr/ko/product/make-up/rouge_holic_191/_jcr_content/meta/image.resized_img.original.jpg/1474282963057.jpg,/kr/ko/product/make-up/rouge_holic_191.html
161,MAKE-UP,/kr/ko/product/make-up.all.all.html,LIP,립스틱,/kr/ko/product/make-up.product_type.lipstick.html,루즈 홀릭 - 243호 비쥬 오렌지,ROUGE HOLIC,/kr/ko/product/make-up/rouge_holic_243/_jcr_content/meta/image.resized_img.original.jpg/1474282954011.jpg,/kr/ko/product/make-up/rouge_holic_243.html
162,MAKE-UP,/kr/ko/product/make-up.all.all.html,LIP,립스틱,/kr/ko/product/make-up.product_type.lipstick.html,루즈 홀릭 - 303호 레드 플레져,ROUGE HOLIC,/kr/ko/product/make-up/rouge_holic_303/_jcr_content/meta/image.resized_img.original.jpg/1474282961174.jpg,/kr/ko/product/make-up/rouge_holic_303.html
163,MAKE-UP,/kr/ko/product/make-up.all.all.html,LIP,립스틱,/kr/ko/product/make-up.product_type.lipstick.html,루즈 홀릭 - 432호 스튜디오 베이지,ROUGE HOLIC,/kr/ko/product/make-up/rouge_holic_432/_jcr_content/meta/image.resized_img.original.jpg/1474282955638.jpg,/kr/ko/product/make-up/rouge_holic_432.html
164,MAKE-UP,/kr/ko/product/make-up.all.all.html,LIP,립스틱,/kr/ko/product/make-up.product_type.lipstick.html,센슈얼 립 세럼 글로우 - 1호 러브 블라썸,SENSUAL LIP SERUM GLOW,/kr/ko/product/make-up/sensual_lip_serum_glow_1/_jcr_content/meta/image.resized_img.original.jpg/1474283147680.jpg,/kr/ko/product/make-up/sensual_lip_serum_glow_1.html
165,MAKE-UP,/kr/ko/product/make-up.all.all.html,LIP,립스틱,/kr/ko/product/make-up.product_type.lipstick.html,센슈얼 립 세럼 글로우 - 2호 애시드 오렌지,SENSUAL LIP SERUM GLOW,/kr/ko/product/make-up/sensual_lip_serum_glow_2/_jcr_content/meta/image.resized_img.original.jpg/1474283146963.jpg,/kr/ko/product/make-up/sensual_lip_serum_glow_2.html
166,MAKE-UP,/kr/ko/product/make-up.all.all.html,LIP,립스틱,/kr/ko/product/make-up.product_type.lipstick.html,센슈얼 립 세럼 글로우 - 3호 로즈 블라썸,SENSUAL LIP SERUM GLOW,/kr/ko/product/make-up/sensual_lip_serum_glow_3/_jcr_content/meta/image.resized_img.original.jpg/1474283131577.jpg,/kr/ko/product/make-up/sensual_lip_serum_glow_3.html
167,MAKE-UP,/kr/ko/product/make-up.all.all.html,LIP,립스틱,/kr/ko/product/make-up.product_type.lipstick.html,센슈얼 립 세럼 글로우 - 4호 와인 글램,SENSUAL LIP SERUM GLOW,/kr/ko/product/make-up/sensual_lip_serum_glow_4/_jcr_content/meta/image.resized_img.original.jpg/1474283149102.jpg,/kr/ko/product/make-up/sensual_lip_serum_glow_4.html
168,MAKE-UP,/kr/ko/product/make-up.all.all.html,LIP,립스틱,/kr/ko/product/make-up.product_type.lipstick.html,루즈 홀릭 - 332호 딜라이트 레드,ROUGE HOLIC,/kr/ko/product/make-up/rouge_holic_332/_jcr_content/meta/image.resized_img.original.jpg/1474283133296.jpg,/kr/ko/product/make-up/rouge_holic_332.html
169,MAKE-UP,/kr/ko/product/make-up.all.all.html,LIP,립스틱,/kr/ko/product/make-up.product_type.lipstick.html,루즈 홀릭 (글로우 텍스쳐) - 117호 뮤즈 핑크,ROUGE HOLIC (GLOW TEXTURE),/kr/ko/product/make-up/rouge_holic_glow_texture_117/_jcr_content/meta/image.resized_img.original.jpg/1474283028303.jpg,/kr/ko/product/make-up/rouge_holic_glow_texture_117.html
170,MAKE-UP,/kr/ko/product/make-up.all.all.html,LIP,립스틱,/kr/ko/product/make-up.product_type.lipstick.html,루즈 홀릭 (글로우 텍스쳐) - 129호 에어리 핑크,ROUGE HOLIC (GLOW TEXTURE),/kr/ko/product/make-up/rouge_holic_glow_texture_129/_jcr_content/meta/image.resized_img.original.jpg/1474283046904.jpg,/kr/ko/product/make-up/rouge_holic_glow_texture_129.html
171,MAKE-UP,/kr/ko/product/make-up.all.all.html,LIP,립스틱,/kr/ko/product/make-up.product_type.lipstick.html,루즈 홀릭 (글로우 텍스쳐) - 181호 시티 퍼플,ROUGE HOLIC (GLOW TEXTURE),/kr/ko/product/make-up/rouge_holic_glow_texture_181/_jcr_content/meta/image.resized_img.original.jpg/1474283029675.jpg,/kr/ko/product/make-up/rouge_holic_glow_texture_181.html
172,MAKE-UP,/kr/ko/product/make-up.all.all.html,LIP,립스틱,/kr/ko/product/make-up.product_type.lipstick.html,루즈 홀릭 (글로우 텍스쳐) - 188호 새터데이 퍼플,ROUGE HOLIC (GLOW TEXTURE),/kr/ko/product/make-up/rouge_holic_glow_texture_188/_jcr_content/meta/image.resized_img.original.jpg/1474283049093.jpg,/kr/ko/product/make-up/rouge_holic_glow_texture_188.html
173,MAKE-UP,/kr/ko/product/make-up.all.all.html,LIP,립스틱,/kr/ko/product/make-up.product_type.lipstick.html,루즈 홀릭 (글로우 텍스쳐) - 224호 디어 오렌지,ROUGE HOLIC (GLOW TEXTURE),/kr/ko/product/make-up/rouge_holic_glow_texture_224/_jcr_content/meta/image.resized_img.original.jpg/1474283045618.jpg,/kr/ko/product/make-up/rouge_holic_glow_texture_224.html
174,MAKE-UP,/kr/ko/product/make-up.all.all.html,LIP,립스틱,/kr/ko/product/make-up.product_type.lipstick.html,루즈 홀릭 (글로우 텍스쳐) - 283호 두왑 오렌지,ROUGE HOLIC (GLOW TEXTURE),/kr/ko/product/make-up/rouge_holic_glow_texture_283/_jcr_content/meta/image.resized_img.original.jpg/1474283025756.jpg,/kr/ko/product/make-up/rouge_holic_glow_texture_283.html
175,MAKE-UP,/kr/ko/product/make-up.all.all.html,LIP,립스틱,/kr/ko/product/make-up.product_type.lipstick.html,루즈 홀릭 (글로우 텍스쳐) - 306호 올모스트 레드,ROUGE HOLIC (GLOW TEXTURE),/kr/ko/product/make-up/rouge_holic_glow_texture_306/_jcr_content/meta/image.resized_img.original.jpg/1474283043045.jpg,/kr/ko/product/make-up/rouge_holic_glow_texture_306.html
176,MAKE-UP,/kr/ko/product/make-up.all.all.html,LIP,립스틱,/kr/ko/product/make-up.product_type.lipstick.html,루즈 홀릭 (글로우 텍스쳐) - 318호 에버 레드,ROUGE HOLIC (GLOW TEXTURE),/kr/ko/product/make-up/rouge_holic_glow_texture_318/_jcr_content/meta/image.resized_img.original.jpg/1474283042018.jpg,/kr/ko/product/make-up/rouge_holic_glow_texture_318.html
177,MAKE-UP,/kr/ko/product/make-up.all.all.html,LIP,립스틱,/kr/ko/product/make-up.product_type.lipstick.html,루즈 홀릭 (글로우 텍스쳐) - 331호 레드 이터널리,ROUGE HOLIC (GLOW TEXTURE),/kr/ko/product/make-up/rouge_holic_glow_texture_331/_jcr_content/meta/image.resized_img.original.jpg/1474283029794.jpg,/kr/ko/product/make-up/rouge_holic_glow_texture_331.html
178,MAKE-UP,/kr/ko/product/make-up.all.all.html,LIP,립스틱,/kr/ko/product/make-up.product_type.lipstick.html,루즈 홀릭 (글로우 텍스쳐) - 421호 프림 베이지,ROUGE HOLIC (GLOW TEXTURE),/kr/ko/product/make-up/rouge_holic_glow_texture_421/_jcr_content/meta/image.resized_img.original.jpg/1474283046565.jpg,/kr/ko/product/make-up/rouge_holic_glow_texture_421.html
179,MAKE-UP,/kr/ko/product/make-up.all.all.html,LIP,립스틱,/kr/ko/product/make-up.product_type.lipstick.html,루즈 홀릭 (실크 텍스쳐) - 145호 온에어 핑크,ROUGE HOLIC (SILLK TEXTURE),/kr/ko/product/make-up/rouge_holic_sillk_texture_145/_jcr_content/meta/image.resized_img.original.jpg/1474283052809.jpg,/kr/ko/product/make-up/rouge_holic_sillk_texture_145.html
180,MAKE-UP,/kr/ko/product/make-up.all.all.html,LIP,립스틱,/kr/ko/product/make-up.product_type.lipstick.html,루즈 홀릭 (실크 텍스쳐) - 140호 심플리 핑크,ROUGE HOLIC (SILLK TEXTURE),/kr/ko/product/make-up/rouge_holic_sillk_texture_140/_jcr_content/meta/image.resized_img.original.jpg/1474283050335.jpg,/kr/ko/product/make-up/rouge_holic_sillk_texture_140.html
181,MAKE-UP,/kr/ko/product/make-up.all.all.html,LIP,립스틱,/kr/ko/product/make-up.product_type.lipstick.html,루즈 홀릭 (실크 텍스쳐) - 340호 고져스 레드,ROUGE HOLIC (SILLK TEXTURE),/kr/ko/product/make-up/rouge_holic_sillk_texture_340/_jcr_content/meta/image.resized_img.original.jpg/1474283049395.jpg,/kr/ko/product/make-up/rouge_holic_sillk_texture_340.html
182,MAKE-UP,/kr/ko/product/make-up.all.all.html,LIP,립스틱,/kr/ko/product/make-up.product_type.lipstick.html,루즈 홀릭 (실크 텍스쳐) - 367호 리얼 와인,ROUGE HOLIC (SILLK TEXTURE),/kr/ko/product/make-up/rouge_holic_sillk_texture_367/_jcr_content/meta/image.resized_img.original.jpg/1474283066940.jpg,/kr/ko/product/make-up/rouge_holic_sillk_texture_367.html
183,MAKE-UP,/kr/ko/product/make-up.all.all.html,LIP,립스틱,/kr/ko/product/make-up.product_type.lipstick.html,루즈 홀릭 - 103호 캐주얼핑크,ROUGE HOLIC,/kr/ko/product/make-up/rouge_holic_N103/_jcr_content/meta/image.resized_img.original.jpg/1474283110477.jpg,/kr/ko/product/make-up/rouge_holic_N103.html
184,MAKE-UP,/kr/ko/product/make-up.all.all.html,LIP,립스틱,/kr/ko/product/make-up.product_type.lipstick.html,루즈 홀릭 - 107호 핑크스프링,ROUGE HOLIC,/kr/ko/product/make-up/rouge_holic_N107/_jcr_content/meta/image.resized_img.original.jpg/1474283113945.jpg,/kr/ko/product/make-up/rouge_holic_N107.html
185,MAKE-UP,/kr/ko/product/make-up.all.all.html,LIP,립스틱,/kr/ko/product/make-up.product_type.lipstick.html,루즈 홀릭 - 112호 라이블리 핑크,ROUGE HOLIC,/kr/ko/product/make-up/rouge_holic_112/_jcr_content/meta/image.resized_img.original.jpg/1474283113224.jpg,/kr/ko/product/make-up/rouge_holic_112.html
186,MAKE-UP,/kr/ko/product/make-up.all.all.html,LIP,립스틱,/kr/ko/product/make-up.product_type.lipstick.html,루즈 홀릭 - 126호 레이디라이크 핑크,ROUGE HOLIC,/kr/ko/product/make-up/rouge_holic_126/_jcr_content/meta/image.resized_img.original.jpg/1474283300674.jpg,/kr/ko/product/make-up/rouge_holic_126.html
187,MAKE-UP,/kr/ko/product/make-up.all.all.html,LIP,립스틱,/kr/ko/product/make-up.product_type.lipstick.html,루즈 홀릭 - 134호 로지센트,ROUGE HOLIC,/kr/ko/product/make-up/rouge_holic_134/_jcr_content/meta/image.resized_img.original.jpg/1474283300246.jpg,/kr/ko/product/make-up/rouge_holic_134.html
188,MAKE-UP,/kr/ko/product/make-up.all.all.html,LIP,립스틱,/kr/ko/product/make-up.product_type.lipstick.html,루즈 홀릭 - 138호 아시안로즈,ROUGE HOLIC,/kr/ko/product/make-up/rouge_holic_138/_jcr_content/meta/image.resized_img.original.jpg/1474283299260.jpg,/kr/ko/product/make-up/rouge_holic_138.html
189,MAKE-UP,/kr/ko/product/make-up.all.all.html,LIP,립스틱,/kr/ko/product/make-up.product_type.lipstick.html,루즈 홀릭 - 143호 코발트핑크,ROUGE HOLIC,/kr/ko/product/make-up/rouge_holic_143/_jcr_content/meta/image.resized_img.original.jpg/1474283110086.jpg,/kr/ko/product/make-up/rouge_holic_143.html
190,MAKE-UP,/kr/ko/product/make-up.all.all.html,LIP,립스틱,/kr/ko/product/make-up.product_type.lipstick.html,루즈 홀릭 - 147호 수프림 핑크,ROUGE HOLIC,/kr/ko/product/make-up/rouge_holic_147/_jcr_content/meta/image.resized_img.original.jpg/1474283112499.jpg,/kr/ko/product/make-up/rouge_holic_147.html
191,MAKE-UP,/kr/ko/product/make-up.all.all.html,LIP,립스틱,/kr/ko/product/make-up.product_type.lipstick.html,루즈 홀릭 - 156호 새틴퍼플,ROUGE HOLIC,/kr/ko/product/make-up/rouge_holic_156/_jcr_content/meta/image.resized_img.original.jpg/1474283298759.jpg,/kr/ko/product/make-up/rouge_holic_156.html
192,MAKE-UP,/kr/ko/product/make-up.all.all.html,LIP,립스틱,/kr/ko/product/make-up.product_type.lipstick.html,루즈 홀릭 - 161호 섹시No.1,ROUGE HOLIC,/kr/ko/product/make-up/rouge_holic_161/_jcr_content/meta/image.resized_img.original.jpg/1474283109875.jpg,/kr/ko/product/make-up/rouge_holic_161.html
193,MAKE-UP,/kr/ko/product/make-up.all.all.html,LIP,립스틱,/kr/ko/product/make-up.product_type.lipstick.html,루즈 홀릭 - 174호 레이디퍼플,ROUGE HOLIC,/kr/ko/product/make-up/rouge_holic_174/_jcr_content/meta/image.resized_img.original.jpg/1474283299789.jpg,/kr/ko/product/make-up/rouge_holic_174.html
194,MAKE-UP,/kr/ko/product/make-up.all.all.html,LIP,립스틱,/kr/ko/product/make-up.product_type.lipstick.html,루즈 홀릭 - 176호 팬시퍼플,ROUGE HOLIC,/kr/ko/product/make-up/rouge_holic_176/_jcr_content/meta/image.resized_img.original.jpg/1474283300090.jpg,/kr/ko/product/make-up/rouge_holic_176.html
195,MAKE-UP,/kr/ko/product/make-up.all.all.html,LIP,립스틱,/kr/ko/product/make-up.product_type.lipstick.html,루즈 홀릭 - 183호 스타일퍼플,ROUGE HOLIC,/kr/ko/product/make-up/rouge_holic_183/_jcr_content/meta/image.resized_img.original.jpg/1474283108327.jpg,/kr/ko/product/make-up/rouge_holic_183.html
196,MAKE-UP,/kr/ko/product/make-up.all.all.html,LIP,립스틱,/kr/ko/product/make-up.product_type.lipstick.html,루즈 홀릭 - 205호 서머코랄,ROUGE HOLIC,/kr/ko/product/make-up/rouge_holic_205/_jcr_content/meta/image.resized_img.original.jpg/1474283091838.jpg,/kr/ko/product/make-up/rouge_holic_205.html
197,MAKE-UP,/kr/ko/product/make-up.all.all.html,LIP,립스틱,/kr/ko/product/make-up.product_type.lipstick.html,루즈 홀릭 - 214호 체리시코랄,ROUGE HOLIC,/kr/ko/product/make-up/rouge_holic_214/_jcr_content/meta/image.resized_img.original.jpg/1474283299385.jpg,/kr/ko/product/make-up/rouge_holic_214.html
198,MAKE-UP,/kr/ko/product/make-up.all.all.html,LIP,립스틱,/kr/ko/product/make-up.product_type.lipstick.html,루즈 홀릭 - 229호 서울리스타,ROUGE HOLIC,/kr/ko/product/make-up/rouge_holic_229/_jcr_content/meta/image.resized_img.original.jpg/1474283112621.jpg,/kr/ko/product/make-up/rouge_holic_229.html
199,MAKE-UP,/kr/ko/product/make-up.all.all.html,LIP,립스틱,/kr/ko/product/make-up.product_type.lipstick.html,루즈 홀릭 - 276호 오렌지홀릭,ROUGE HOLIC,/kr/ko/product/make-up/rouge_holic_276/_jcr_content/meta/image.resized_img.original.jpg/1474283299012.jpg,/kr/ko/product/make-up/rouge_holic_276.html
200,MAKE-UP,/kr/ko/product/make-up.all.all.html,LIP,립스틱,/kr/ko/product/make-up.product_type.lipstick.html,루즈 홀릭 - 293호 마디스트로즈,ROUGE HOLIC,/kr/ko/product/make-up/rouge_holic_293/_jcr_content/meta/image.resized_img.original.jpg/1474283113627.jpg,/kr/ko/product/make-up/rouge_holic_293.html
201,MAKE-UP,/kr/ko/product/make-up.all.all.html,LIP,립스틱,/kr/ko/product/make-up.product_type.lipstick.html,루즈 홀릭 - 315호 카멜리아 오렌지,ROUGE HOLIC,/kr/ko/product/make-up/rouge_holic_315/_jcr_content/meta/image.resized_img.original.jpg/1474283109963.jpg,/kr/ko/product/make-up/rouge_holic_315.html
